Id,SalePrice
1589,95896.93734559946
1590,134024.72336406916
1591,97135.05700636562
1592,122431.2833658056
1593,124433.8630124299
1594,130492.37488149092
1595,116505.07429525544
1596,240123.30937351822
1597,208842.94982772472
1598,228945.41645974922
1599,162589.7126796004
1600,157585.21194762067
1601,70048.80537351407
1602,128063.43913301466
1603,65665.97991638965
1604,272731.37600985705
1605,238334.7532587294
1606,164141.065354193
1607,172726.73142857745
1608,200097.6262709733
1609,179967.32813556894
1610,150089.19400896147
1611,139707.35035708046
1612,172324.04555649203
1613,164705.75964444177
1614,113701.33573714049
1615,84087.92173039394
1616,82125.22358620228
1617,89169.86616131058
1618,130073.72910238206
1619,133237.73405118776
1620,184600.93882619575
1621,138255.66993504675
1622,146429.62527561106
1623,271152.5101149379
1624,217146.4091099865
1625,117038.7096518073
1626,168549.55041967722
1627,194676.6597010709
1628,277674.61940802896
1629,176518.47785837276
1630,370147.76022207906
1631,221266.6554542592
1632,242807.18369319267
1633,171334.61111975453
1634,183567.09685447093
1635,172209.95810556036
1636,151621.1796756076
1637,204474.442009859
1638,168094.704332605
1639,177477.95037656554
1640,245780.39069888348
1641,185789.82339865237
1642,244550.02799349077
1643,211556.40307529696
1644,231304.62101369203
1645,205470.6549808556
1646,160881.52070390736
1647,161923.89338398117
1648,134735.27154921606
1649,135899.4565957503
1650,111742.79093984612
1651,126159.6503477451
1652,101156.92315992454
1653,98824.93851261315
1654,148733.97469509946
1655,136216.82458804187
1656,139940.3055214386
1657,147810.43879226036
1658,147037.22304060444
1659,123161.06969416715
1660,150778.59851395682
1661,439257.9274864739
1662,400427.3744431604
1663,366556.0370824637
1664,529146.0474779083
1665,293416.394365572
1666,324971.8995345375
1667,358755.00636697916
1668,337337.0397628533
1669,291082.3242953743
1670,334975.5167550112
1671,263589.657117788
1672,433446.1802012272
1673,278362.5387714063
1674,230630.27167680027
1675,190017.48146903247
1676,184059.43194959525
1677,206295.84499566248
1678,484719.9229402744
1679,390591.5794884766
1680,313926.39395146776
1681,234677.15314928177
1682,310503.96652646887
1683,182914.75527163778
1684,170289.15983146263
1685,170058.09024965778
1686,164646.9339509825
1687,169340.56764554052
1688,186311.7543677686
1689,191266.26508924944
1690,193713.69693741653
1691,184339.52350605404
1692,245945.6578708523
1693,162284.85394025318
1694,179098.26153373747
1695,166826.67620514345
1696,266707.9668215156
1697,164858.7670838221
1698,349225.90491681494
1699,307251.23924652004
1700,251473.75901194956
1701,264347.7962919395
1702,239538.1865668377
1703,233433.93657654742
1704,271651.7987145219
1705,227086.2352729344
1706,462241.75034701126
1707,208769.69351889734
1708,203109.26083869647
1709,255700.04746415035
1710,215468.54597610794
1711,262438.54704526823
1712,253490.99246517554
1713,276970.60129201843
1714,220539.4690427694
1715,207832.12565699333
1716,175026.6667617216
1717,175369.4480975399
1718,137176.62268421182
1719,212194.06027551554
1720,239255.59090933474
1721,158867.15702332943
1722,122915.46273037982
1723,151232.78357333594
1724,201577.80020278163
1725,232503.84776911524
1726,182414.6368530492
1727,151328.1848249489
1728,168168.43858177573
1729,155225.72139241872
1730,130837.1085134826
1731,121676.23345765285
1732,128456.50952698
1733,109509.56434421656
1734,119042.2736029824
1735,125828.19037384806
1736,108974.26558666819
1737,298370.0521487561
1738,224969.89306194548
1739,250375.8411504592
1740,213688.88832425684
1741,186652.47332173627
1742,171875.49159008946
1743,183388.542814246
1744,313814.66213511536
1745,215975.03555133883
1746,209285.35825815616
1747,214644.76911267516
1748,217088.74148319036
1749,146217.5672284116
1750,126994.60873606279
1751,239117.26350470443
1752,115530.70426376199
1753,156773.54688680783
1754,206410.739598835
1755,163918.60611578825
1756,118620.0950809097
1757,117432.24528483322
1758,140370.87058718718
1759,146100.16306446062
1760,165969.57339993145
1761,142808.3640519595
1762,174588.8826248116
1763,182181.43699557576
1764,116238.69456751006
1765,145113.65556122598
1766,192169.03904914611
1767,219960.88231797636
1768,133964.23652526623
1769,163108.55766440034
1770,148257.13525762653
1771,119985.08062405541
1772,140645.05356127425
1773,119627.44191033172
1774,147031.90096932836
1775,140392.35064507276
1776,122915.82202981766
1777,111542.313869883
1778,138684.76181791263
1779,122057.45530768753
1780,175078.18868776143
1781,122957.67236773843
1782,91942.2400088813
1783,143623.8219331575
1784,110933.02734071738
1785,117647.51600044487
1786,137998.45697032326
1787,151120.54130641287
1788,67015.8763121821
1789,89952.84925973252
1790,93532.76540142944
1791,191854.34205029567
1792,151423.75341314985
1793,124322.53423068328
1794,145884.52764651558
1795,134229.1998872838
1796,122678.24520163499
1797,114469.19311450077
1798,119758.18694499237
1799,110739.61964681084
1800,126332.37621837169
1801,128301.13084552446
1802,129712.05596403877
1803,154289.48826064184
1804,138538.3297626181
1805,135083.62408804955
1806,119770.26862072512
1807,124125.65631292564
1808,114959.19081087389
1809,117584.34474027516
1810,132077.07381951038
1811,78393.8782115028
1812,96474.12523848444
1813,121025.97616686186
1814,98788.05512484876
1815,64535.43348822838
1816,97006.9627674569
1817,113128.67294057131
1818,153791.2806753941
1819,137227.64654914857
1820,63755.84450630666
1821,108528.7774006131
1822,150473.50524980968
1823,47931.337405367805
1824,123218.22447678128
1825,137669.67259194987
1826,116514.53200415467
1827,112071.89910144315
1828,119232.59355481372
1829,112911.47591854744
1830,134580.95594827767
1831,140618.4369919514
1832,86715.1518292423
1833,141661.14818020305
1834,129175.57012817179
1835,115836.65192510695
1836,119247.89090422557
1837,84189.25726254772
1838,127086.0290212153
1839,104149.32255438897
1840,134300.33162111932
1841,136684.13367452854
1842,114286.3552442086
1843,123836.921689766
1844,141238.34027248068
1845,144460.80297667772
1846,158070.84237601966
1847,174040.14809261684
1848,62524.997921086266
1849,102857.57046270154
1850,119066.92390771957
1851,142547.92940205714
1852,124037.54540095876
1853,125155.07926400511
1854,153432.0880238413
1855,141589.6812264765
1856,228188.78531124222
1857,139719.76229763596
1858,126460.8204774611
1859,109450.89659516615
1860,134746.5940236904
1861,108830.62948344607
1862,302740.95735581213
1863,287962.942615637
1864,287978.4607314508
1865,333444.0675547582
1866,317205.772188681
1867,217845.1223272783
1868,276413.0886889224
1869,200516.66940666994
1870,220836.26928509402
1871,237720.34535884534
1872,168923.99307046374
1873,244425.5035622412
1874,144299.65922112856
1875,201150.48989576357
1876,198426.8148559377
1877,208220.41470069485
1878,189882.5391314072
1879,130989.18147396938
1880,126154.90165413187
1881,250708.40174069308
1882,238378.23526339344
1883,185903.5782355731
1884,203250.6516089495
1885,230456.09694171022
1886,275477.7193850387
1887,209082.0188807063
1888,264608.4232054689
1889,166803.1749206166
1890,107647.08501504564
1891,130976.68832378552
1892,101437.73881103734
1893,127710.32304510182
1894,119405.80070325935
1895,127639.04833296708
1896,121321.95111617973
1897,113058.05222320365
1898,114480.45959138134
1899,168852.6109449501
1900,151164.83709681217
1901,171270.5731314869
1902,177064.19136209483
1903,219290.9080180644
1904,133377.4030350253
1905,198354.39587181158
1906,99123.12907939767
1907,205202.19032918336
1908,111826.73434089734
1909,137146.5441446789
1910,119226.1056611831
1911,231851.20162678065
1912,306681.4936553858
1913,146205.69702841146
1914,56427.71245013118
1915,317468.9642834524
1916,49529.30318791853
1917,243091.85067796032
1918,147074.93412237853
1919,170777.1342586831
1920,155974.82668156122
1921,380356.7582350672
1922,308671.5592794016
1923,227373.3717669413
1924,227804.79878892907
1925,195015.28382686633
1926,367998.90489684045
1927,128435.40254820527
1928,162634.29042674668
1929,118365.99302671255
1930,135356.95725179545
1931,136815.68882343505
1932,138389.7451545486
1933,175560.90766675826
1934,182206.13304983
1935,170835.93671528957
1936,197856.72910827823
1937,177090.51290226687
1938,163782.4284600988
1939,225026.5124326144
1940,193719.10062141434
1941,160842.18392913378
1942,181513.47129055695
1943,214452.64805601013
1944,362276.55375767814
1945,392691.9963051705
1946,145655.13835170306
1947,318049.2166069173
1948,157947.86739939995
1949,255913.09900477703
1950,174340.51791624565
1951,245638.51664826323
1952,207335.72767279472
1953,159882.86344005784
1954,173479.8492820983
1955,129530.15373411005
1956,310824.4716306778
1957,152473.4107338314
1958,292868.68965445785
1959,146689.70679432116
1960,113985.6862363778
1961,122531.09476296471
1962,99206.08827497702
1963,105383.64795188967
1964,104195.24295454464
1965,147331.08253619372
1966,132533.08837650204
1967,283099.12609567196
1968,438853.3881235241
1969,376546.41922460066
1970,422383.2010115563
1971,505289.0625032113
1972,369215.5839894666
1973,264049.6607642931
1974,323735.70510501275
1975,533247.3575872454
1976,263702.64971986186
1977,349121.1531535724
1978,349468.0310931359
1979,305328.3275299896
1980,195345.4870811378
1981,331156.893288124
1982,209662.11616546017
1983,197177.92895396388
1984,168818.69723765305
1985,222224.79957557915
1986,206430.00346140104
1987,187013.97581137007
1988,172601.8717727731
1989,190002.7102307774
1990,204801.54729927276
1991,211263.11501098552
1992,212392.67343511034
1993,164004.76643078207
1994,224373.3007675174
1995,183868.2831526753
1996,241331.13613310302
1997,308458.9045978842
1998,309138.75445615937
1999,274960.9424067885
2000,293001.3403159068
2001,272758.5164218048
2002,221404.2539555487
2003,247237.65259553888
2004,279734.6384753994
2005,216017.33021366125
2006,221405.11586501045
2007,240324.27805079453
2008,213003.9563990994
2009,192949.5788938206
2010,193131.42565600938
2011,139300.39752535135
2012,170817.2465155793
2013,175445.23565964832
2014,180980.32070410223
2015,205944.98507960382
2016,188368.50590179898
2017,191166.92848704313
2018,120896.33485287437
2019,129955.83665744995
2020,100840.10775023926
2021,103808.82919664586
2022,192208.16864688284
2023,142838.475341181
2024,283270.80819948524
2025,367515.6049097488
2026,175766.29377247303
2027,163705.18608858928
2028,153930.6746426069
2029,164534.38536983167
2030,264456.58034068445
2031,227583.91217066132
2032,243117.50435089256
2033,251614.9174740095
2034,171538.55791780015
2035,217945.28640354337
2036,195994.80111930871
2037,205754.22960966156
2038,312644.4163170585
2039,218900.15925195062
2040,316578.1382084221
2041,276981.8448163846
2042,208484.1868947047
2043,178859.1442011167
2044,167890.38678910417
2045,204085.18829345444
2046,139950.8023242303
2047,139192.38109430048
2048,140690.88824587947
2049,141649.52095669616
2050,169580.89433262552
2051,108662.48854842066
2052,126692.04610839729
2053,145935.11704876367
2054,85102.30602782834
2055,142239.337014926
2056,142431.88411484635
2057,114372.65271656799
2058,207263.44975027733
2059,134991.93160062903
2060,175740.04555440435
2061,165882.57741966977
2062,131184.4133021208
2063,115602.73245409086
2064,132257.83948999652
2065,119761.99497223124
2066,163020.16383750146
2067,99975.93676892218
2068,147869.0049624026
2069,77920.48020385922
2070,103684.43451053482
2071,103531.32266587565
2072,133086.12854269956
2073,125730.32000734672
2074,184784.59539537644
2075,146403.2292931278
2076,106964.73180711344
2077,158701.9502560306
2078,119431.93520632159
2079,131201.91034038653
2080,115831.03014415709
2081,134574.26397299318
2082,112762.02042069251
2083,149503.61489921025
2084,107521.40727384374
2085,123990.48640464642
2086,108379.1954542095
2087,123708.84729792537
2088,101835.64248305954
2089,94411.01702825575
2090,121854.18180009535
2091,106123.43518509144
2092,124796.8205560016
2093,104872.48748263057
2094,113669.6385176326
2095,138533.55996225128
2096,83072.4005688372
2097,91572.20029459796
2098,146832.13661505724
2099,59838.509589217516
2100,66982.3506724209
2101,120734.847404561
2102,115738.63197537031
2103,111119.6749818651
2104,135370.71064175048
2105,122392.1251390804
2106,74116.25727635522
2107,187833.35347346417
2108,111550.48745464472
2109,112669.82547070162
2110,124766.73323519803
2111,129221.69786765007
2112,137014.31336443644
2113,128790.80494851148
2114,119564.27169551038
2115,165136.45494236026
2116,112872.24731832882
2117,148537.67299405
2118,124892.97175128743
2119,113332.75951598289
2120,119178.82221538495
2121,102824.86913266887
2122,117363.11208733651
2123,92920.92549589272
2124,160208.4893479091
2125,127180.97472349297
2126,175522.9673879937
2127,182412.90726950785
2128,121378.98700143656
2129,94118.3114930548
2130,128267.10458222582
2131,133732.14017866337
2132,100929.36357515541
2133,122193.61984935407
2134,109959.14371603797
2135,87403.93747119761
2136,73644.55750877313
2137,103429.78653727406
2138,131041.98101213647
2139,149034.7286984261
2140,136623.3453089102
2141,150530.99543160727
2142,130031.57925322176
2143,149418.65824750232
2144,112108.67784769925
2145,135874.7184653761
2146,153483.4485084842
2147,137480.46694414195
2148,120994.40167818878
2149,133778.28655421114
2150,223362.18208517143
2151,119048.99944338766
2152,166446.9357453043
2153,167219.39403388824
2154,100633.95068745967
2155,136048.1833404127
2156,256598.97649810076
2157,227533.15399824118
2158,238041.53121578117
2159,208675.05189493654
2160,179612.83700253692
2161,224355.32031571114
2162,427538.03828805004
2163,331593.22405510553
2164,245085.57435183862
2165,210691.89439666658
2166,146831.69256924215
2167,221310.3116616424
2168,194362.994386026
2169,194268.8312890956
2170,215229.7917156604
2171,152560.55378117377
2172,123500.13322685125
2173,177447.1398540182
2174,220861.90750298346
2175,292576.51681664505
2176,305617.4537169155
2177,239557.81144160384
2178,207450.13792311688
2179,140975.6201272379
2180,215737.51846527398
2181,188625.7689488373
2182,209917.3768854269
2183,187894.86519442033
2184,121548.91187177034
2185,122436.14072806474
2186,135039.8341158946
2187,153108.56708745565
2188,151641.83809220363
2189,311882.2712150977
2190,73365.16575581692
2191,75349.04263694565
2192,82864.41622502731
2193,106788.2658492506
2194,96221.94443540872
2195,108492.87699614577
2196,95561.9896723462
2197,126535.33106560154
2198,150803.8096791043
2199,167830.99108423557
2200,152324.81726574685
2201,152346.32261492845
2202,208276.62172218855
2203,151197.42771495687
2204,193901.944331599
2205,138683.51604408812
2206,140361.7130247509
2207,175097.1560720412
2208,263507.09186818614
2209,240035.29321215118
2210,121380.82137186572
2211,110919.32871450315
2212,124959.77027939378
2213,100223.71158464778
2214,130479.91451875345
2215,105190.58977176626
2216,154686.44157919145
2217,54460.444227555905
2218,62579.81056408214
2219,70126.3698969447
2220,62139.81156018263
2221,318357.24075477314
2222,290309.5912883077
2223,269167.1066960953
2224,209209.4873131355
2225,126594.83506700936
2226,189559.894562533
2227,184640.99078030925
2228,254482.90880714502
2229,250248.6467085367
2230,149510.95517057498
2231,204028.1595901083
2232,173304.67523642557
2233,181826.78923746847
2234,228823.3599562
2235,216580.75782047448
2236,253977.96541575156
2237,301834.6095034084
2238,193856.8455394953
2239,114110.22162453998
2240,157606.2434738441
2241,155895.8972823304
2242,113079.97579964009
2243,113162.46228686621
2244,98468.25819655755
2245,93872.17326827276
2246,142282.92243367614
2247,101495.27481681512
2248,124327.04205128929
2249,125941.15020633546
2250,128460.49190727648
2251,93972.68546142598
2252,176017.3324352608
2253,153741.35301068678
2254,175746.31278957648
2255,183747.00823571265
2256,171210.18494868645
2257,211447.85842796532
2258,158745.37612807236
2259,180091.4280522373
2260,144253.54001587006
2261,201361.22263996938
2262,216619.77506656048
2263,373900.81445997587
2264,548576.2151755131
2265,181942.56493858772
2266,297401.0910729289
2267,390309.2643591359
2268,425896.5921613058
2269,150049.5647726214
2270,187763.5675411355
2271,207291.18768525132
2272,190323.78153580375
2273,162804.46279338893
2274,186653.09418753776
2275,164285.7731630967
2276,195247.5532825234
2277,181222.71367020204
2278,147452.18677999236
2279,143144.85846018328
2280,102712.73173592928
2281,165160.45627566832
2282,182591.81787825387
2283,106863.39933373558
2284,116472.49513074839
2285,131280.59357686806
2286,121892.26756553189
2287,366338.83104211726
2288,261992.32416152817
2289,373240.30926048773
2290,482173.24873706186
2291,328858.73082879814
2292,437393.40079407464
2293,496275.17813077546
2294,413293.1817004974
2295,499777.2534940351
2296,290157.9620680818
2297,338677.04027191445
2298,325875.76843098085
2299,366260.32502988604
2300,326847.3839208366
2301,294309.59802982776
2302,249663.08838738492
2303,241310.8851673922
2304,254380.9954949219
2305,190990.66600081953
2306,185032.24873194058
2307,192860.4382217746
2308,216993.14668438275
2309,268276.08303962153
2310,203013.97246384792
2311,200302.206012585
2312,169385.2779221999
2313,162943.57002620478
2314,168510.16424742164
2315,179957.49459185707
2316,192000.31655609977
2317,191333.4261307522
2318,179088.4655370201
2319,184001.07693889638
2320,179778.00936697188
2321,235731.72045091237
2322,180615.09890041532
2323,193763.60959476154
2324,169784.57865169185
2325,208273.6397829172
2326,171631.32367996257
2327,199055.6249595498
2328,219239.03046715911
2329,189826.55339004393
2330,184426.42512378286
2331,343855.18550510897
2332,400565.22960887826
2333,323867.1561913839
2334,247329.22724493913
2335,268097.07155052316
2336,312564.27119860816
2337,191725.7764825903
2338,257946.97453468593
2339,204381.4008949846
2340,393352.2043152109
2341,217527.67805627058
2342,233465.41472395635
2343,231378.72317803802
2344,208256.40319988749
2345,235669.50215644826
2346,214720.0416065549
2347,201913.19258768563
2348,244776.32713334358
2349,185507.82260758936
2350,307090.1059829795
2351,260243.0309318019
2352,241259.8580108513
2353,243754.50908372836
2354,143372.60285798233
2355,147075.09404943977
2356,146773.1978257344
2357,185405.80281211386
2358,199510.58913205698
2359,135633.3853037539
2360,117912.97656434072
2361,135828.1915522193
2362,281498.055830668
2363,145135.4779404113
2364,153729.81492594216
2365,216026.62031034252
2366,193033.36062469415
2367,216657.72299262136
2368,215705.3073315348
2369,214729.3404630223
2370,163249.56013303206
2371,163820.1690110123
2372,196173.02202259377
2373,275008.06044345093
2374,339999.9474395745
2375,243037.00629858434
2376,318836.827678321
2377,377170.8403242379
2378,142046.87807582237
2379,199600.37610435698
2380,151276.85737948722
2381,178290.418822456
2382,197892.64798359765
2383,193908.4998489199
2384,234286.00583588996
2385,155777.39470259723
2386,138031.50744247463
2387,137299.1702478785
2388,93538.33992253298
2389,115036.86760593115
2390,144660.52564586568
2391,141410.5446929916
2392,111783.56682300913
2393,164014.97834686964
2394,148288.3279878045
2395,207915.547299676
2396,132721.78251776754
2397,214394.3896437454
2398,119137.25400877948
2399,71121.3122399784
2400,74537.09570303133
2401,122175.95268612517
2402,133778.66120829413
2403,144537.66009731835
2404,139765.00849050272
2405,162543.77339856376
2406,140170.21161896788
2407,126167.86444795778
2408,134523.8862051443
2409,122080.41355548665
2410,164480.17658568505
2411,116761.72078980734
2412,155280.9156718809
2413,129014.18913225352
2414,141195.99989285646
2415,131098.31903389105
2416,122917.5744212655
2417,125294.82220638653
2418,127755.94231966067
2419,130806.49058710207
2420,124954.58277838395
2421,134918.53215031335
2422,107492.7264520749
2423,114805.80791948561
2424,152520.2984056226
2425,188849.9192319075
2426,125398.22269370407
2427,110928.85426013778
2428,184219.77436768977
2429,110266.15108054159
2430,130757.88437881932
2431,120945.26628198581
2432,142789.6743029652
2433,136133.79472147377
2434,130737.87411750853
2435,146272.21661111497
2436,109422.32346422941
2437,112196.23150411183
2438,128033.53079534405
2439,102916.36501522202
2440,121446.69987080144
2441,90956.35380447595
2442,101699.99085187733
2443,114194.35569660582
2444,124578.49701219331
2445,86893.88497772877
2446,123685.34112211509
2447,155939.3007072717
2448,117960.52170074469
2449,106945.27590359839
2450,145025.75283130372
2451,109128.45531497154
2452,184297.79276993612
2453,90523.1680708093
2454,121143.36783411485
2455,104613.54542179262
2456,131758.97037801126
2457,134684.9132792155
2458,137405.69309286657
2459,110473.75911371576
2460,144160.57419400787
2461,121764.28237856577
2462,130334.98705391747
2463,130593.38621803976
2464,171362.66306833285
2465,128566.31888317123
2466,116245.94291752177
2467,116665.92966141246
2468,97022.39210519314
2469,98535.83099897981
2470,187559.77083880716
2471,190364.46150566783
2472,150940.9467934231
2473,114307.56560359555
2474,81674.73486945465
2475,203854.152724384
2476,122393.7444126388
2477,133449.82760123923
2478,155309.27181056037
2479,109270.60563185689
2480,140283.43940969204
2481,126557.85032860078
2482,127717.04764818278
2483,114370.14180320833
2484,121347.85575954491
2485,118928.88614258799
2486,142739.37938423018
2487,186621.06311964773
2488,160312.15400413037
2489,159049.7819829799
2490,142490.19549051955
2491,76812.53383529559
2492,196634.7660584118
2493,145007.85384914416
2494,138054.1327279578
2495,83425.72126645526
2496,223868.1158705765
2497,153115.70623653752
2498,116445.62722351674
2499,88196.09806142747
2500,116328.1392332623
2501,134607.60214520813
2502,133792.87089350837
2503,92672.07596353411
2504,175319.87460289116
2505,226754.00760575203
2506,238755.16165063018
2507,288248.2939229752
2508,238568.28882341404
2509,211439.06704656774
2510,210666.06931278485
2511,173966.23295207517
2512,211199.18315827253
2513,213452.78813183273
2514,266445.42279774154
2515,153998.05776366856
2516,170990.8684282948
2517,144017.7662655564
2518,156516.36489193235
2519,240742.4428924517
2520,216781.1953578862
2521,187598.48004682388
2522,219533.56399334935
2523,116623.54374268961
2524,135270.56909031302
2525,135367.1500571548
2526,144809.55455458243
2527,124227.89590991152
2528,127164.38633240445
2529,160808.07420270468
2530,123846.95443615863
2531,258524.85933298265
2532,222262.01564039238
2533,195192.30525802184
2534,222930.43603935072
2535,294628.5398195749
2536,224586.1827814684
2537,241093.39902843107
2538,185409.72160908044
2539,188009.57104340708
2540,175677.86582191155
2541,177248.02390840903
2542,161133.22506297365
2543,127977.24613596988
2544,115008.75612003967
2545,127429.5153525833
2546,121398.42752072659
2547,129648.39786208067
2548,155559.82307926688
2549,159938.74204699707
2550,1540962.0157577721
2551,137057.12970074787
2552,129223.24323897874
2553,77188.5707228232
2554,81608.72220558317
2555,113876.18118356292
2556,102075.42498754806
2557,104728.80804364718
2558,121119.51442929584
2559,154074.0369684253
2560,160744.99371988178
2561,154490.40422190816
2562,134505.24473994615
2563,150616.9696273978
2564,211482.71620567795
2565,146718.34477021117
2566,187651.89754654703
2567,151917.28463387708
2568,197711.6488560094
2569,229089.08331715595
2570,117064.15818198049
2571,204385.00774489492
2572,154550.4424774105
2573,235084.99819972314
2574,344705.73302276386
2575,126624.06076059773
2576,102615.41926478835
2577,146244.16642646378
2578,81700.10274270108
2579,54049.69780761709
2580,83408.72764456333
2581,98697.31412292106
2582,107813.12296421807
2583,292627.27528216754
2584,175582.195715256
2585,182121.4198605482
2586,221008.56654907682
2587,200249.69372835173
2588,143020.1834144053
2589,152473.62869336124
2590,189336.28327504097
2591,214985.86385660525
2592,210353.06147987
2593,222929.14496486716
2594,172407.740803381
2595,196725.91122721072
2596,277477.0107780828
2597,176273.65002029482
2598,279631.60391899187
2599,319991.700085138
2600,145663.2622966624
2601,144455.44665329758
2602,86744.88511445519
2603,91993.91913863421
2604,87141.81999167425
2605,91759.53925181933
2606,147209.86041008765
2607,212161.19562354378
2608,178845.99594020253
2609,162283.20131927117
2610,99854.83442324685
2611,129951.53939209679
2612,158598.82086515438
2613,124105.4861765167
2614,123307.90606213253
2615,153868.154626006
2616,141903.58296059433
2617,181276.91036924956
2618,183021.40260485638
2619,194705.1875002636
2620,188122.32815664881
2621,171932.99081394073
2622,177022.38700178443
2623,236251.91873861244
2624,299559.47100913123
2625,303400.64521528286
2626,164422.6076305384
2627,168689.9240312579
2628,494543.00958486384
2629,555722.8612897994
2630,391310.6420294056
2631,513606.44850004447
2632,420341.5790368958
2633,299999.90506322257
2634,433595.69359420164
2635,155405.43776282438
2636,176803.34623766164
2637,178236.33972114683
2638,259829.6192040175
2639,178667.68116833718
2640,150849.78094572297
2641,110599.47763677387
2642,190683.41957692156
2643,107662.75075630701
2644,110200.37649054841
2645,106348.92871567035
2646,100013.2383268067
2647,109409.91008002666
2648,146476.79786145964
2649,144882.2202475199
2650,129692.6059518029
2651,140785.25231600212
2652,410266.56837847526
2653,239443.83376485945
2654,255668.50520606886
2655,404207.71312645875
2656,320841.4341385803
2657,363892.83730210236
2658,305534.54992363654
2659,300745.6370663094
2660,358825.95722468646
2661,351040.710382459
2662,360476.1713330409
2663,284945.8415119994
2664,261972.76094382093
2665,325990.0037699245
2666,271988.99524170905
2667,167112.45061351417
2668,175238.94665293937
2669,182084.5553902682
2670,272023.85207579145
2671,187781.89060776372
2672,188723.9565579938
2673,197320.0340444957
2674,194033.94800772544
2675,176143.7267842189
2676,188041.22344815367
2677,201023.51161310478
2678,255090.3933673078
2679,265597.2002328007
2680,278355.47864826565
2681,401046.56558472593
2682,325843.359899828
2683,587126.2344846925
2684,311838.10321112996
2685,316283.40625880274
2686,241988.1157603915
2687,298508.369809199
2688,212635.2588372677
2689,207165.2478135432
2690,443325.3713033203
2691,191963.73985165733
2692,143311.04285645456
2693,198856.23789483748
2694,137545.54333286016
2695,190529.1283291424
2696,183194.43765628003
2697,187859.3386453043
2698,192425.39019861404
2699,169609.66959746747
2700,150947.78488803827
2701,150835.55699569924
2702,116359.62523150316
2703,125636.19356233274
2704,135204.97160014836
2705,115546.45104355499
2706,112990.0659456345
2707,118290.07745912793
2708,128918.27476471275
2709,98597.54977538374
2710,122339.91862936653
2711,332161.1825715445
2712,383468.8279164889
2713,169871.7282679589
2714,153683.43845865555
2715,171494.2861852264
2716,157143.37849417343
2717,200455.9368467917
2718,217714.72234190904
2719,148445.1993199761
2720,166239.1886999831
2721,135506.5433686737
2722,161794.0887293864
2723,135270.64795777004
2724,129679.54243618039
2725,132940.05329395868
2726,144907.17352629214
2727,157701.3231997325
2728,177687.50612687078
2729,145579.97460734722
2730,140213.46302169817
2731,124073.2820830183
2732,120433.0687805275
2733,153041.98170937327
2734,113092.8404249855
